Light;Co2;TDS;TEMP;HUM;WaterTemp;pH;CropType;Method;yield_per_sqm
10571,5;520,9;1078,0;21,53;73,72;16,45;5,57;Bok Choy;HYDROPONIC;4,848
23841,4;895,8;1617,3;23,19;62,42;20,27;5,12;Kale;SOIL_BASED;4,682
14939,8;615,9;1151,5;22,19;73,27;17,78;5,27;Lettuce;AEROPONIC;5,653
10548,1;544,3;1218,3;19,77;81,43;15,66;6,22;Lettuce;AEROPONIC;5,745
9679,0;888,8;929,5;26,03;78,52;22,08;5,61;Bok Choy;AEROPONIC;5,04
17443,1;789,9;1466,6;18,6;69,36;14,0;6,15;Chinese Cabbage;AEROPONIC;4,201
18503,7;685,9;1272,2;26,65;68,02;23,03;6,14;Chinese Cabbage;AQUAPONIC;3,902
17843,3;831,2;1556,1;24,25;75,51;20,29;5,66;Bok Choy;AQUAPONIC;4,691
21064,9;929,0;1489,1;22,75;65,57;18,42;5,91;Chinese Cabbage;HYDROPONIC;4,149
12961,1;1015,6;1553,7;22,79;63,86;19,24;5,7;Spinach;AQUAPONIC;4,214
10002,4;875,2;1556,8;24,77;59,58;20,74;6,11;Chinese Cabbage;AEROPONIC;4,419
23496,7;649,5;1179,5;21,7;70,62;18,43;6,05;Chinese Cabbage;SOIL_BASED;3,209
12110,1;553,1;1276,5;23,99;59,02;19,96;6,55;Chinese Cabbage;HYDROPONIC;3,941
16731,9;894,1;1333,2;21,01;61,99;17,71;5,92;Spinach;HYDROPONIC;4,594
11561,3;694,5;1308,0;17,48;85,88;12,76;6,36;Chinese Cabbage;AEROPONIC;4,389
18251,3;633,1;1458,7;25,23;73,73;21,19;6,15;Spinach;AEROPONIC;5,145
10026,1;825,5;1160,1;30,32;71,43;27,1;6,57;Bok Choy;AEROPONIC;5,279
23468,2;731,8;1361,9;25,08;61,88;22,13;5,99;Kale;AQUAPONIC;5,551
15859,9;772,6;1130,0;23,37;74,56;19,18;5,59;Bok Choy;HYDROPONIC;4,926
9793,5;753,9;1346,0;22,39;59,36;18,08;5,7;Kale;AEROPONIC;6,244
7058,6;982,4;1375,4;22,48;55,04;18,93;5,8;Bok Choy;SOIL_BASED;3,525
14247,7;913,8;973,7;22,39;63,3;17,98;6,68;Kale;HYDROPONIC;6,028
18350,5;668,7;1372,1;24,06;57,97;18,9;6,5;Kale;HYDROPONIC;5,703
12883,4;768,3;1634,9;16,82;71,95;12,0;6,22;Lettuce;AQUAPONIC;4,952
19025,9;837,1;1557,3;16,33;71,11;12,0;5,89;Kale;HYDROPONIC;5,993
10944,3;671,8;973,4;24,76;69,94;21,49;7,18;Kale;AEROPONIC;6,315
17169,5;940,7;951,4;22,94;72,96;18,86;5,49;Lettuce;AEROPONIC;5,802
13526,2;601,1;1416,6;20,74;72,59;17,03;5,93;Chinese Cabbage;SOIL_BASED;3,197
17044,7;883,0;1319,5;20,66;62,25;17,31;6,7;Chinese Cabbage;HYDROPONIC;4,187
11622,2;904,2;1240,6;21,94;72,08;17,58;6,24;Lettuce;HYDROPONIC;5,599
12474,5;848,5;632,5;22,33;70,67;19,62;7,07;Spinach;AQUAPONIC;3,777
9662,2;1026,1;1013,1;27,49;62,76;21,8;6,03;Kale;AEROPONIC;6,041
18585,5;585,8;1615,6;20,5;64,96;17,16;5,72;Kale;SOIL_BASED;4,316
12781,3;736,6;1389,5;25,64;75,24;22,62;6,03;Lettuce;AEROPONIC;5,747
12800,0;543,6;1796,8;25,15;56,82;21,11;6,24;Lettuce;HYDROPONIC;5,372
12711,6;827,9;1505,6;22,91;70,83;18,64;5,51;Spinach;HYDROPONIC;4,577
16406,9;732,3;1365,7;25,64;67,08;20,74;5,99;Chinese Cabbage;SOIL_BASED;2,923
6641,1;1131,2;872,3;24,74;67,76;20,27;6,05;Bok Choy;HYDROPONIC;4,958
10020,0;926,5;1367,2;19,98;65,59;15,17;6,06;Chinese Cabbage;SOIL_BASED;3,338
19242,4;871,3;1256,6;21,84;71,58;16,74;5,76;Kale;SOIL_BASED;4,216
15308,7;956,1;987,2;24,59;54,6;21,06;5,26;Lettuce;AEROPONIC;5,433
12382,5;680,5;1617,2;21,83;70,14;16,22;5,72;Spinach;SOIL_BASED;3,63
17591,1;850,2;1296,1;25,21;59,09;20,96;5,78;Chinese Cabbage;HYDROPONIC;4,18
15216,2;484,7;1388,1;26,76;76,77;21,93;6,53;Spinach;AQUAPONIC;3,852
19233,0;670,1;1064,9;23,42;57,01;19,18;6,25;Chinese Cabbage;AQUAPONIC;3,659
12369,0;891,4;1374,1;21,8;47,64;18,18;6,8;Kale;HYDROPONIC;5,714
11704,2;1017,7;1238,0;21,49;53,56;17,27;6,12;Bok Choy;AQUAPONIC;4,648
9651,6;1058,3;1873,5;22,48;67,52;17,88;6,27;Spinach;AQUAPONIC;4,272
18300,3;742,1;1136,6;22,28;54,8;18,12;6,2;Spinach;SOIL_BASED;3,289
18240,3;876,3;1098,8;25,92;56,89;21,27;5,75;Bok Choy;AQUAPONIC;4,356
16948,4;750,1;1346,5;21,86;62,07;16,68;6,45;Spinach;AQUAPONIC;4,121
11044,4;691,0;1220,9;23,01;72,5;19,07;6,34;Spinach;AQUAPONIC;4,512
9494,0;1122,7;1342,0;25,68;61,48;21,77;6,6;Chinese Cabbage;AEROPONIC;4,438
17645,0;652,5;1707,0;22,58;66,22;17,61;6,15;Chinese Cabbage;HYDROPONIC;4,653
15359,2;735,7;1026,2;22,26;66,08;17,32;6,24;Bok Choy;SOIL_BASED;3,918
11285,0;949,2;1309,4;25,94;55,71;21,22;6,45;Kale;AQUAPONIC;5,717
16690,8;498,0;1117,4;26,75;71,46;22,29;6,23;Spinach;HYDROPONIC;4,671
21045,1;636,7;1106,7;23,61;87,14;19,3;5,84;Kale;AQUAPONIC;5,559
13281,9;693,1;1244,2;28,15;53,31;24,33;6,47;Bok Choy;AEROPONIC;4,904
14205,4;730,6;1282,7;23,96;60,5;19,15;6,92;Bok Choy;AEROPONIC;5,338
17799,0;881,7;1742,9;25,95;57,18;21,24;6,1;Chinese Cabbage;AQUAPONIC;3,858
18834,8;784,1;1143,9;28,97;66,32;23,98;6,35;Spinach;AQUAPONIC;4,295
14698,8;731,1;1215,6;21,74;55,67;16,24;5,62;Lettuce;AQUAPONIC;4,771
8334,6;673,0;796,2;22,04;78,65;18,47;5,76;Bok Choy;AEROPONIC;5,333
18220,5;730,3;1398,4;25,74;80,02;20,6;6,44;Spinach;AEROPONIC;4,595
12213,6;689,8;1311,7;23,05;73,88;18,24;6,0;Kale;HYDROPONIC;5,919
15970,4;941,9;1434,7;20,87;75,95;16,09;6,07;Chinese Cabbage;SOIL_BASED;3,198
18485,7;835,9;1342,7;22,52;68,98;17,56;6,3;Kale;SOIL_BASED;4,218
16913,2;935,9;808,9;19,54;77,18;16,13;5,84;Bok Choy;AEROPONIC;4,668
14871,9;496,1;1731,2;23,57;65,42;18,41;6,46;Bok Choy;SOIL_BASED;3,674
14369,3;1023,4;1358,6;23,96;63,44;20,49;6,29;Kale;AQUAPONIC;5,608
11894,3;809,2;1376,4;26,54;73,64;23,37;6,52;Bok Choy;HYDROPONIC;5,026
15406,1;728,8;1737,6;26,81;64,72;22,31;6,72;Spinach;AEROPONIC;4,553
10770,4;622,6;1153,1;22,61;86,17;17,15;6,3;Bok Choy;AEROPONIC;5,247
17457,2;696,9;919,9;29,4;76,96;24,52;6,21;Chinese Cabbage;SOIL_BASED;2,96
17763,1;961,1;997,1;20,49;63,26;15,57;5,89;Spinach;AQUAPONIC;4,36
14281,5;766,8;1271,5;19,58;66,57;14,77;6,22;Lettuce;HYDROPONIC;5,403
12057,9;786,3;1250,4;20,02;66,8;15,95;6,1;Bok Choy;SOIL_BASED;3,655
8389,0;622,1;1702,8;20,22;61,62;16,41;6,04;Bok Choy;AEROPONIC;4,751
11634,9;886,3;1381,4;25,62;75,55;22,41;6,15;Chinese Cabbage;AEROPONIC;4,403
12046,9;457,9;901,8;28,21;60,58;23,49;6,26;Chinese Cabbage;SOIL_BASED;2,707
14737,3;788,0;1102,9;28,33;67,21;24,39;5,9;Kale;AQUAPONIC;5,366
11399,1;679,8;1125,3;18,22;61,45;13,08;6,1;Kale;HYDROPONIC;5,854
17609,2;935,3;1210,9;25,9;63,35;21,46;6,21;Kale;HYDROPONIC;6,112
19494,5;801,0;1097,8;27,78;74,53;23,38;6,63;Chinese Cabbage;HYDROPONIC;4,318
14924,2;858,2;963,4;26,29;73,76;23,33;6,28;Kale;HYDROPONIC;5,665
9758,5;705,4;1318,8;21,73;65,03;17,64;6,22;Kale;AQUAPONIC;5,94
6635,5;823,6;1160,8;23,97;77,67;19,78;6,35;Lettuce;AEROPONIC;5,815
14698,0;806,5;952,1;20,84;72,87;18,55;6,92;Kale;AEROPONIC;6,096
13107,3;800,9;1697,1;25,59;69,0;21,51;6,3;Bok Choy;HYDROPONIC;4,798
10895,6;812,4;1263,4;19,4;75,72;15,21;6,25;Chinese Cabbage;HYDROPONIC;4,398
13507,5;758,5;1797,4;25,42;80,06;21,29;6,64;Spinach;HYDROPONIC;4,594
23060,4;817,9;1572,9;21,51;71,74;17,99;6,38;Lettuce;SOIL_BASED;4,394
20856,9;709,9;1160,1;24,52;70,32;19,55;5,46;Chinese Cabbage;SOIL_BASED;3,101
20682,7;670,0;1760,0;22,79;51,68;18,71;5,68;Chinese Cabbage;AEROPONIC;4,43
12931,2;709,6;1567,4;22,49;70,23;19,77;6,3;Bok Choy;AEROPONIC;5,132
13470,4;908,3;1129,9;26,15;71,95;22,85;5,63;Kale;HYDROPONIC;5,699
17930,2;713,7;1198,1;27,77;70,67;22,03;6,3;Bok Choy;SOIL_BASED;3,623
14690,2;944,9;1357,7;21,08;60,34;17,09;6,49;Kale;AQUAPONIC;5,465
16564,0;844,6;1224,1;24,02;62,16;21,54;6,13;Kale;SOIL_BASED;4,381
10083,2;835,8;1548,1;20,46;74,14;16,06;6,09;Chinese Cabbage;AEROPONIC;4,555
16034,2;648,2;1382,1;22,21;64,7;18,95;6,07;Kale;SOIL_BASED;4,541
9259,7;899,1;1552,8;21,46;69,51;16,27;6,24;Lettuce;AEROPONIC;5,631
6246,8;728,3;1444,8;19,97;50,13;16,85;5,59;Lettuce;HYDROPONIC;5,313
13154,4;368,6;1103,4;26,47;67,87;23,27;6,34;Lettuce;AQUAPONIC;4,961
17831,7;891,0;860,2;23,79;74,85;18,72;6,5;Chinese Cabbage;HYDROPONIC;4,425
15819,2;896,6;1090,3;21,97;70,57;18,62;6,61;Bok Choy;HYDROPONIC;4,993
13875,6;711,0;1829,3;23,34;66,82;18,72;5,53;Spinach;AQUAPONIC;4,355
7117,5;870,7;1534,8;26,85;59,08;23,14;6,64;Kale;AQUAPONIC;5,511
8837,1;566,0;1311,0;26,38;52,76;22,34;6,15;Spinach;AQUAPONIC;4,413
13502,5;765,5;1641,4;25,06;61,36;20,56;6,25;Bok Choy;AEROPONIC;5,108
13289,6;1060,7;1288,6;21,63;76,84;16,78;6,19;Bok Choy;HYDROPONIC;5,102
14300,4;656,9;1309,5;23,83;67,54;18,37;5,94;Chinese Cabbage;AEROPONIC;4,699
20797,0;539,8;1379,9;20,45;73,87;17,06;5,66;Lettuce;AQUAPONIC;5,198
14997,2;772,2;1173,2;23,26;80,19;19,68;5,64;Lettuce;AEROPONIC;5,693
19198,1;985,7;1048,9;26,24;69,06;21,93;6,35;Bok Choy;AQUAPONIC;4,692
11977,6;534,1;1393,7;26,76;75,19;22,31;5,64;Chinese Cabbage;SOIL_BASED;3,21
6645,8;754,9;1285,5;21,7;77,65;18,48;6,13;Chinese Cabbage;AQUAPONIC;4,047
18261,4;910,7;1218,3;25,83;56,11;22,16;6,39;Kale;HYDROPONIC;5,67
19146,9;901,1;1419,3;25,26;61,52;21,83;5,85;Lettuce;HYDROPONIC;5,337
19622,2;802,1;1181,9;22,83;53,69;19,03;6,8;Bok Choy;HYDROPONIC;4,724
11197,4;726,3;1485,0;25,59;52,53;21,22;6,01;Spinach;AEROPONIC;4,817
12455,8;838,2;966,5;26,93;63,76;22,36;6,19;Lettuce;HYDROPONIC;5,766
12554,0;954,7;948,4;25,88;65,83;20,68;6,01;Kale;AQUAPONIC;5,372
16278,8;696,4;936,9;20,55;52,09;16,01;5,81;Chinese Cabbage;SOIL_BASED;3,15
11188,7;909,3;1283,0;22,72;71,86;19,63;6,52;Bok Choy;HYDROPONIC;5,247
15647,7;891,8;930,4;24,62;63,87;20,36;5,88;Lettuce;AEROPONIC;5,889
17706,6;759,3;1732,8;21,25;80,2;16,99;5,9;Spinach;SOIL_BASED;3,018
16979,0;603,1;1723,1;27,86;69,56;24,63;5,57;Kale;HYDROPONIC;5,921
10993,5;664,8;1383,0;24,38;69,5;20,65;5,99;Kale;HYDROPONIC;6,093
17870,0;1018,9;1521,1;22,23;66,26;17,51;5,85;Lettuce;SOIL_BASED;4,02
14744,2;1002,6;1058,6;22,06;66,99;18,67;6,77;Spinach;HYDROPONIC;4,931
12483,3;835,3;1581,3;21,55;71,15;16,68;6,38;Kale;AEROPONIC;6,087
18094,4;1136,3;1200,7;25,48;75,7;21,82;5,84;Bok Choy;AQUAPONIC;4,645
14732,8;791,8;1266,9;25,81;56,67;21,69;6,19;Kale;AQUAPONIC;5,281
19451,6;602,4;1229,4;21,64;60,88;18,47;5,89;Spinach;SOIL_BASED;3,282
18197,1;573,5;1094,8;27,61;70,5;23,4;5,84;Chinese Cabbage;AQUAPONIC;4,199
16911,0;599,6;1431,6;22,42;67,67;18,16;5,45;Chinese Cabbage;HYDROPONIC;4,349
14360,4;843,2;1139,4;21,27;74,73;17,75;5,78;Lettuce;HYDROPONIC;5,505
9509,5;710,1;1211,6;24,84;62,28;20,93;6,44;Spinach;AEROPONIC;4,783
9325,8;693,5;690,0;20,14;78,74;15,8;6,11;Kale;AQUAPONIC;5,361
23543,5;778,6;1377,5;19,68;63,6;14,91;6,06;Kale;SOIL_BASED;4,301
16366,7;1044,4;1253,3;20,83;65,3;16,56;5,93;Chinese Cabbage;HYDROPONIC;4,149
19131,0;1053,7;1035,8;21,3;77,31;15,26;5,95;Chinese Cabbage;SOIL_BASED;3,053
15043,9;829,6;1218,0;25,6;72,86;20,99;6,55;Bok Choy;HYDROPONIC;4,851
14137,8;913,7;1158,9;19,87;84,85;14,84;6,19;Chinese Cabbage;HYDROPONIC;4,201
14828,9;904,1;878,1;24,53;76,07;21,58;6,37;Bok Choy;AEROPONIC;5,297
15293,7;845,6;1702,1;25,86;78,96;21,92;6,21;Kale;AQUAPONIC;5,337
14657,7;621,5;1648,2;27,55;65,48;22,75;6,41;Bok Choy;AEROPONIC;5,254
20215,4;868,6;1465,6;22,12;79,08;17,62;6,42;Bok Choy;AQUAPONIC;4,283
17527,1;705,4;1604,7;22,34;68,59;16,97;5,91;Lettuce;SOIL_BASED;4,128
15886,9;685,7;1150,5;29,2;49,13;25,52;6,29;Chinese Cabbage;AQUAPONIC;3,385
17511,9;857,0;1277,7;27,29;72,03;24,25;6,41;Bok Choy;SOIL_BASED;3,72
17889,4;1031,1;1140,8;22,73;72,76;18,92;5,94;Kale;HYDROPONIC;5,633
15740,2;836,9;1345,5;26,71;58,72;24,25;6,0;Spinach;SOIL_BASED;3,364
16638,4;742,0;1528,1;24,19;71,06;19,17;6,69;Bok Choy;SOIL_BASED;3,962
17108,0;744,5;1260,5;23,55;68,98;20,97;6,55;Chinese Cabbage;HYDROPONIC;4,594
16947,7;882,3;945,0;30,45;78,31;25,64;6,07;Lettuce;SOIL_BASED;3,895
14455,1;749,6;1387,8;26,51;71,73;22,13;6,25;Kale;SOIL_BASED;4,41
17354,7;752,3;1122,7;28,78;68,0;23,27;6,33;Lettuce;HYDROPONIC;5,087
10796,9;695,0;1522,7;20,53;56,69;15,93;6,24;Spinach;HYDROPONIC;4,833
15055,4;699,5;1767,4;28,53;51,29;22,22;5,94;Bok Choy;HYDROPONIC;4,765
14526,6;938,3;1557,2;23,06;78,76;20,52;6,59;Bok Choy;AQUAPONIC;4,321
17135,4;802,6;1223,9;23,03;71,35;18,33;5,87;Chinese Cabbage;HYDROPONIC;4,276
12092,7;704,3;1309,8;24,59;65,96;18,37;6,62;Bok Choy;HYDROPONIC;4,993
12623,4;793,4;1255,2;24,93;72,71;21,97;6,24;Kale;SOIL_BASED;4,526
11598,5;857,2;1046,5;26,45;65,98;21,3;6,1;Spinach;AEROPONIC;4,944
16765,3;644,7;1142,1;25,97;50,99;22,16;6,1;Lettuce;AEROPONIC;5,238
8552,5;842,2;1240,4;21,67;76,61;17,12;6,25;Spinach;AQUAPONIC;4,195
11306,7;869,8;1222,1;20,71;77,7;15,9;6,48;Bok Choy;AQUAPONIC;4,682
7471,3;1034,3;961,7;22,96;65,21;19,83;6,48;Lettuce;AEROPONIC;5,82
12097,6;842,3;1291,7;23,46;67,65;18,85;6,45;Chinese Cabbage;AEROPONIC;4,381
14618,0;576,0;1264,8;23,75;62,79;20,2;5,06;Spinach;HYDROPONIC;4,756
18717,4;875,8;694,1;27,33;83,68;22,65;5,34;Lettuce;SOIL_BASED;3,955
19172,2;822,0;1247,8;24,02;78,23;19,47;5,43;Lettuce;HYDROPONIC;5,588
9614,3;801,1;669,4;30,88;61,1;24,36;6,28;Lettuce;AQUAPONIC;4,75
13175,8;956,3;1015,3;27,55;73,14;23,88;6,42;Kale;AEROPONIC;5,906
15978,7;847,7;972,4;22,66;60,54;18,39;6,44;Spinach;AQUAPONIC;4,127
13364,4;886,4;1219,7;18,53;61,09;15,52;6,44;Lettuce;HYDROPONIC;5,767
11597,8;679,9;1102,7;30,19;64,24;24,89;6,18;Spinach;AQUAPONIC;4,01
8355,1;848,9;1192,3;22,71;62,83;18,4;6,39;Lettuce;AQUAPONIC;5,271
10610,3;715,4;1773,5;26,1;54,75;21,09;6,68;Chinese Cabbage;SOIL_BASED;2,972
18975,2;715,2;1028,6;21,63;79,27;16,57;6,0;Chinese Cabbage;AQUAPONIC;3,843
18469,9;724,2;1565,9;27,98;69,8;23,74;6,34;Chinese Cabbage;HYDROPONIC;4,327
23932,8;581,9;1435,7;25,87;81,21;22,05;5,88;Bok Choy;SOIL_BASED;3,715
17620,5;736,8;1379,4;20,46;66,59;16,28;6,57;Lettuce;AQUAPONIC;4,65
11072,1;762,3;1600,3;18,03;55,52;12,81;5,56;Bok Choy;HYDROPONIC;4,806
16145,5;682,6;1161,6;24,03;76,72;19,51;5,75;Spinach;AEROPONIC;4,705
16439,6;1005,5;1241,2;24,89;70,22;20,35;6,05;Bok Choy;SOIL_BASED;3,657
16812,7;786,4;1059,8;25,64;65,74;19,42;6,18;Spinach;AQUAPONIC;4,318
13940,7;728,4;660,2;21,32;78,24;16,24;5,74;Spinach;AQUAPONIC;3,954
13508,4;684,1;1307,1;21,7;56,58;17,82;7,06;Spinach;SOIL_BASED;3,448
16196,8;973,6;1727,4;18,21;76,34;14,61;6,79;Bok Choy;HYDROPONIC;4,684
11535,9;692,5;920,3;21,95;74,1;18,44;5,92;Lettuce;AQUAPONIC;5,392
18339,9;794,4;946,2;18,93;69,97;13,89;6,0;Bok Choy;HYDROPONIC;5,136
10731,8;886,0;1357,9;21,5;55,44;18,28;5,87;Lettuce;SOIL_BASED;3,948
10365,4;609,6;1221,3;24,42;75,97;20,2;6,35;Lettuce;AQUAPONIC;5,182
13105,4;736,6;1670,4;24,38;74,33;19,36;5,6;Spinach;AEROPONIC;4,86
16439,9;812,7;1147,2;21,61;70,26;18,14;6,63;Bok Choy;AEROPONIC;5,186
18047,7;766,4;1678,4;24,26;67,54;18,83;6,58;Lettuce;AEROPONIC;5,669
16102,7;840,0;1395,7;27,64;58,41;25,03;6,34;Chinese Cabbage;SOIL_BASED;3,215
12363,8;790,8;1573,9;22,72;58,48;18,05;6,06;Lettuce;AQUAPONIC;4,875
13951,2;895,2;1071,1;19,92;61,41;15,88;5,59;Chinese Cabbage;SOIL_BASED;3,536
12937,8;624,7;1222,2;25,7;54,61;21,28;5,54;Bok Choy;AQUAPONIC;4,88
18214,9;849,0;1322,4;26,56;54,89;22,02;5,73;Bok Choy;AEROPONIC;5,234
15233,3;777,6;1371,7;21,55;64,23;17,42;6,45;Bok Choy;AEROPONIC;5,193
19371,2;790,9;1090,5;21,57;56,67;17,27;6,47;Lettuce;HYDROPONIC;5,545
17191,8;831,7;1149,2;17,95;66,02;14,18;5,85;Kale;SOIL_BASED;4,182
13551,0;616,0;1680,5;22,21;68,56;18,11;6,54;Lettuce;SOIL_BASED;4,121
14050,5;738,8;1514,6;20,92;55,68;16,75;6,37;Lettuce;HYDROPONIC;5,483
14786,3;926,3;960,2;19,24;75,03;16,6;5,31;Spinach;AEROPONIC;4,897
14295,3;657,4;1348,7;22,48;76,59;18,43;5,86;Spinach;AEROPONIC;4,684
17171,6;804,5;1594,3;23,49;49,42;19,68;5,9;Lettuce;SOIL_BASED;3,997
15980,6;803,7;1089,5;22,97;79,5;18,36;6,48;Chinese Cabbage;AQUAPONIC;4,105
12583,7;815,2;1417,5;22,59;72,75;17,89;6,25;Spinach;AEROPONIC;5,041
21661,9;423,4;1428,4;27,77;68,8;22,36;6,6;Lettuce;HYDROPONIC;5,69
15230,3;998,7;840,7;24,36;80,43;18,8;6,65;Kale;HYDROPONIC;5,944
11116,9;644,8;1078,3;25,32;68,9;22,09;6,48;Chinese Cabbage;HYDROPONIC;4,408
16667,9;981,9;1142,9;28,57;61,37;23,14;6,09;Bok Choy;SOIL_BASED;3,39
10806,0;642,4;1280,0;26,26;55,31;24,06;6,13;Lettuce;SOIL_BASED;3,929
15605,0;841,0;1137,1;22,73;67,0;18,53;6,26;Lettuce;SOIL_BASED;3,833
14307,9;717,6;1382,1;18,31;66,97;13,99;6,0;Chinese Cabbage;SOIL_BASED;3,246
14721,8;661,9;1196,7;22,46;53,52;17,7;5,08;Spinach;HYDROPONIC;4,588
11553,7;1163,3;874,6;27,58;64,96;23,67;6,36;Spinach;HYDROPONIC;4,379
14079,5;744,6;574,6;26,24;81,05;21,84;6,25;Spinach;SOIL_BASED;3,401
14138,4;573,3;1140,0;22,47;72,29;18,43;6,57;Bok Choy;SOIL_BASED;3,669
14462,1;988,0;1320,1;23,28;56,54;17,84;5,68;Chinese Cabbage;HYDROPONIC;4,442
20983,1;901,4;1278,8;23,86;70,59;19,61;5,75;Chinese Cabbage;SOIL_BASED;3,436
12549,5;1006,1;998,1;21,78;73,97;16,54;6,8;Spinach;SOIL_BASED;3,508
15266,3;585,9;1496,6;21,94;76,76;18,45;5,47;Spinach;SOIL_BASED;3,243
9912,9;649,2;1176,4;21,68;72,97;16,48;5,68;Kale;SOIL_BASED;4,492
7256,3;834,2;1501,3;24,88;77,87;21,41;6,29;Kale;AEROPONIC;6,526
13375,5;727,2;1511,4;20,54;74,42;15,6;5,44;Lettuce;SOIL_BASED;4,253
19461,1;694,9;1493,2;27,54;65,93;23,24;5,65;Lettuce;HYDROPONIC;5,625
10093,4;881,3;1446,3;23,48;70,81;19,02;6,26;Chinese Cabbage;HYDROPONIC;4,215
17019,5;602,8;970,8;20,4;66,05;14,26;5,86;Chinese Cabbage;HYDROPONIC;4,26
18650,5;606,1;1227,3;26,37;71,43;22,57;5,96;Bok Choy;HYDROPONIC;5,07
19506,6;822,6;1667,7;27,7;74,25;22,68;6,2;Bok Choy;SOIL_BASED;3,595
16838,4;638,2;1215,7;32,3;67,36;27,83;6,38;Kale;AEROPONIC;6,087
11705,5;712,8;879,5;27,34;70,58;21,57;6,4;Lettuce;AQUAPONIC;5,241
10237,2;810,5;1466,1;21,05;63,89;15,42;6,14;Kale;AQUAPONIC;5,317
7900,9;681,8;1419,7;24,09;65,4;18,75;6,17;Kale;AQUAPONIC;5,264
21039,1;655,5;1251,3;30,58;67,41;26,02;6,65;Lettuce;AQUAPONIC;4,872
17538,4;965,6;1205,6;21,32;63,24;18,31;6,38;Bok Choy;HYDROPONIC;4,969
16743,6;749,1;1340,1;19,94;79,28;15,78;6,42;Lettuce;SOIL_BASED;4,221
6164,1;874,3;1475,6;22,41;73,07;19,68;6,17;Spinach;SOIL_BASED;3,442
16701,8;695,4;1300,6;20,66;74,29;17,43;6,35;Spinach;AQUAPONIC;4,65
15200,9;757,0;1431,0;21,8;72,76;18,01;6,38;Spinach;AQUAPONIC;4,404
15655,4;810,0;1713,3;21,65;69,44;16,86;5,76;Chinese Cabbage;AEROPONIC;4,685
13035,6;781,2;1209,5;25,5;57,65;22,25;6,09;Bok Choy;AEROPONIC;5,153
15073,1;814,0;1979,2;19,87;77,54;16,6;5,54;Bok Choy;AEROPONIC;4,85
10834,4;1089,9;1752,0;23,87;85,69;21,94;6,55;Chinese Cabbage;HYDROPONIC;4,05
14769,7;918,3;1157,0;21,36;73,62;15,89;5,32;Kale;SOIL_BASED;4,402
10039,5;861,5;1810,5;25,04;61,31;20,85;6,28;Spinach;HYDROPONIC;4,808
18073,0;941,1;1141,1;25,34;73,05;20,33;6,51;Spinach;HYDROPONIC;4,486
17462,8;718,7;1913,8;26,0;61,2;21,35;5,58;Kale;SOIL_BASED;4,123
17040,5;1019,0;1213,2;26,0;63,95;22,38;5,64;Lettuce;AEROPONIC;5,496
9222,1;564,5;1413,8;21,76;47,43;17,33;6,13;Lettuce;SOIL_BASED;4,093
14812,3;856,7;1408,7;23,49;79,64;18,5;5,54;Bok Choy;AQUAPONIC;4,298
17033,0;977,9;1180,6;27,62;70,69;24,01;6,12;Chinese Cabbage;AEROPONIC;4,615
17173,4;574,3;1396,8;24,74;72,87;19,96;6,81;Bok Choy;SOIL_BASED;3,555
20710,1;793,1;1581,7;25,98;74,71;22,0;6,11;Lettuce;HYDROPONIC;5,391
11128,7;703,8;1302,2;20,09;72,06;15,27;6,54;Kale;SOIL_BASED;4,594
13434,7;587,0;1348,1;26,17;76,3;22,07;6,23;Bok Choy;AEROPONIC;5,093
16017,0;811,2;1490,9;18,22;79,61;12,79;6,31;Spinach;AQUAPONIC;4,651
15090,0;730,7;991,2;19,22;67,7;13,52;5,38;Spinach;HYDROPONIC;4,641
17495,7;941,8;1301,9;20,98;53,88;15,94;6,05;Kale;AQUAPONIC;5,29
8022,1;771,5;1607,2;24,69;60,83;18,79;6,37;Lettuce;AQUAPONIC;5,057
13352,0;625,1;1207,7;25,17;73,26;20,25;6,5;Spinach;HYDROPONIC;4,512
13378,1;757,6;1435,9;21,22;59,27;18,01;6,71;Spinach;SOIL_BASED;3,445
17239,7;709,8;849,2;18,11;67,47;14,49;5,85;Chinese Cabbage;SOIL_BASED;3,081
18706,8;992,3;1307,1;26,17;89,26;20,25;5,96;Bok Choy;AQUAPONIC;4,492
15635,8;833,6;1243,5;25,15;76,88;21,71;5,9;Lettuce;SOIL_BASED;4,223
21499,9;780,9;1293,1;24,7;50,9;20,5;5,85;Bok Choy;AEROPONIC;5,147
14276,7;1064,0;1236,6;28,89;87,81;26,29;6,25;Lettuce;AQUAPONIC;5,005
12347,3;824,4;1601,6;23,92;79,62;19,97;6,18;Spinach;AQUAPONIC;4,122
20200,2;718,7;1044,0;20,72;73,64;15,5;6,41;Chinese Cabbage;AQUAPONIC;4,094
13902,2;733,7;1188,9;27,22;69,14;22,42;5,43;Bok Choy;AEROPONIC;5,121
11899,2;857,9;1076,5;22,36;56,28;18,05;5,89;Spinach;AQUAPONIC;4,365
18048,4;671,9;936,5;23,21;64,83;20,2;6,72;Lettuce;SOIL_BASED;4,172
11984,0;1226,3;1262,2;22,0;51,14;17,02;6,18;Bok Choy;SOIL_BASED;3,625
16433,9;823,4;1035,2;21,17;76,09;16,1;6,0;Bok Choy;SOIL_BASED;3,843
19303,5;803,7;1343,9;22,32;69,58;17,95;6,33;Spinach;SOIL_BASED;3,448
